Mass,C,H,O,N,C13,S,P,Error,NeutralMass,MolForm,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,kmass,kdefect
494.1669206,23,29,11,1,0,0,0,-0.275147924,495.174197,C23H29NO11,0.4782608695652174,1.2608695652173914,0.043478260869565216,0,NA,493.61512940177585,0.38487059822415404
494.2242084,21,37,12,1,0,0,0,0.183249728,495.2314849,C21H37NO12,0.5714285714285714,1.7619047619047619,0.047619047619047616,0,NA,493.6723532337066,0.3276467662934124
494.7923997,0,0,0,0,0,0,0,0,495.7996762,NA,NA,NA,NA,NA,NA,494.239910086225,0.7600899137750048
495.0202358,0,0,0,0,0,0,0,0,496.0275123,NA,NA,NA,NA,NA,NA,494.4674917824004,0.5325082175996272
495.0205337,23,12,13,0,0,0,0,-0.039649467,496.0278101,C23H12O13,0.5652173913043478,0.5217391304347826,0,0,NA,494.46778934976254,0.5322106502374595
495.0415078,20,16,15,0,0,0,0,0.273265904,496.0487843,C20H16O15,0.75,0.8,0,0,NA,494.4887400298951,0.5112599701049021
495.0419012,16,19,15,1,0,0,1,0.107337865,496.0491777,C16H19NO15P,0.9375,1.1875,0.0625,0.0625,1,494.48913299062116,0.5108670093788419
495.0568443,24,16,12,0,0,0,0,0.111340294,496.0641207,C24H16O12,0.5,0.6666666666666666,0,0,NA,494.50405940502225,0.49594059497775334
495.0571617,20,19,12,1,0,0,1,0.09864112,496.0644381,C20H19NO12P,0.6,0.95,0.05,0.05,1,494.50437645061055,0.49562354938944964
495.0680276,23,16,11,2,0,0,0,0.212377371,496.075304,C23H16N2O11,0.4782608695652174,0.6956521739130435,0.08695652173913043,0,NA,494.5152302176495,0.4847697823504973
495.0780149,21,20,14,0,0,0,0,0.028298963,496.0852913,C21H20O14,0.6666666666666666,0.9523809523809523,0,0,NA,494.52520636574116,0.4747936342588446
495.0783801,17,23,14,1,0,0,1,-0.0809131,496.0856566,C17H23NO14P,0.8235294117647058,1.3529411764705883,0.058823529411764705,0.058823529411764705,1,494.52557115795554,0.47442884204446045
495.0893457,20,20,13,2,0,0,0,-0.168238379,496.0966222,C20H20N2O13,0.65,1,0.1,0,NA,494.53652451366867,0.4634754863313333
495.0933306,25,20,11,0,0,0,0,-0.091821527,496.100607,C25H20O11,0.44,0.8,0,0,NA,494.5405049640937,0.4594950359062864
495.0937197,21,23,11,1,0,0,1,-0.249122063,496.1009962,C21H23NO11P,0.5238095238095238,1.0952380952380953,0.047619047619047616,0.047619047619047616,1,494.54089362962117,0.4591063703788336
495.1122028,22,27,8,1,0,1,1,0.039574726,496.1194792,C22H27NO8SP,0.36363636363636365,1.2272727272727273,0.045454545454545456,0.045454545454545456,1,494.55935609122656,0.4406439087734384
495.1256411,21,24,12,2,0,0,0,0.013422483,496.1329176,C21H24N2O12,0.5714285714285714,1.1428571428571428,0.09523809523809523,0,NA,494.57277938590073,0.42722061409926937
495.1293689,14,31,12,3,0,1,1,-0.080291879,496.1366453,C14H31N3O12SP,0.8571428571428571,2.2142857142857144,0.21428571428571427,0.07142857142857142,3,494.5765030234059,0.4234969765940946
495.1297716,26,24,10,0,0,0,0,-0.203742024,496.1370481,C26H24O10,0.38461538461538464,0.9230769230769231,0,0,NA,494.57690527374757,0.4230947262524296
495.1508945,23,28,12,0,0,0,0,-0.190739346,496.158171,C23H28O12,0.5217391304347826,1.2173913043478262,0,0,NA,494.59800458772867,0.40199541227133295
495.1831945,19,32,13,2,0,0,0,-0.064083221,496.1904709,C19H32N2O13,0.6842105263157895,1.6842105263157894,0.10526315789473684,0,NA,494.6302685212602,0.3697314787398227
495.1863721,0,0,0,0,0,0,0,0,496.1936485,NA,NA,NA,NA,NA,NA,494.6334425731236,0.3665574268763976
495.1870723,24,32,11,0,0,0,0,0.228004982,496.1943487,C24H32O11,0.4583333333333333,1.3333333333333333,0,0,NA,494.634141991274,0.3658580087259793
495.1874423,20,35,11,1,0,0,1,0.109291052,496.1947187,C20H35NO11P,0.55,1.75,0.05,0.05,1,494.6345115781287,0.36548842187130504
495.1904729,21,36,11,0,0,1,0,0.166465609,496.1977494,C21H36O11S,0.5238095238095238,1.7142857142857142,0,0,NA,494.63753879413366,0.3624612058663388
495.2020634,0,0,0,0,0,0,0,0,496.2093398,NA,NA,NA,NA,NA,NA,494.64911635207784,0.35088364792216
495.2024869,28,32,8,0,0,0,0,-0.091395012,496.2097634,C28H32O8,0.2857142857142857,1.1428571428571428,0,0,NA,494.6495393791939,0.350460620806075
495.2234817,25,36,10,0,0,0,0,0.179728755,496.2307582,C25H36O10,0.4,1.44,0,0,NA,494.6705107362127,0.32948926378730903
495.2448393,22,40,12,0,0,0,0,-0.280085572,496.2521157,C22H40O12,0.5454545454545454,1.8181818181818181,0,0,NA,494.69184448812575,0.30815551187424717
495.2599034,26,40,9,0,0,0,0,0.106922839,496.2671798,C26H40O9,0.34615384615384615,1.5384615384615385,0,0,NA,494.7068917674171,0.2931082325828811
495.29632,27,44,8,0,0,0,0,0.044217105,496.3035964,C27H44O8,0.2962962962962963,1.6296296296296295,0,0,NA,494.7432677043162,0.25673229568377565
495.2967823,23,47,8,1,0,0,1,-0.26043916,496.3040587,C23H47NO8P,0.34782608695652173,2.0434782608695654,0.043478260869565216,0.043478260869565216,1,494.74372948810793,0.25627051189206895
495.3033794,0,0,0,0,0,0,0,0,496.3106559,NA,NA,NA,NA,NA,NA,494.7503192217271,0.24968077827287516
496.0156016,22,11,13,1,0,0,0,0.324620595,497.0228781,C22H11NO13,0.5909090909090909,0.5,0.045454545454545456,0,NA,495.4617461480559,0.5382538519440914
496.0518868,0,0,0,0,0,0,0,0,497.0591632,NA,NA,NA,NA,NA,NA,495.4979908316774,0.5020091683226156
496.0522638,23,15,12,1,0,0,0,-0.23195958,497.0595402,C23H15NO12,0.5217391304347826,0.6521739130434783,0.043478260869565216,0,NA,495.49836741071584,0.5016325892841564
496.0731494,20,19,14,1,0,0,0,0.25840068,497.0804259,C20H19NO14,0.7,0.95,0.05,0,NA,495.5192296896683,0.4807703103317067
496.0734434,20,19,14,1,0,0,0,-0.33300532,497.0807199,C20H19NO14,0.7,0.95,0.05,0,NA,495.51952336138527,0.4804766386147321
496.0884947,24,19,11,1,0,0,0,0.078966307,497.0957712,C24H19NO11,0.4583333333333333,0.7916666666666666,0.041666666666666664,0,NA,495.53455785496925,0.46544214503074954
496.0889345,20,22,11,2,0,0,1,-0.179920219,497.096211,C20H22N2O11P,0.55,1.1,0.1,0.05,2,495.5349971638846,0.4650028361153886
496.1095292,21,23,13,1,0,0,0,0.2699369,497.1168056,C21H23NO13,0.6190476190476191,1.0952380952380953,0.047619047619047616,0,NA,495.5555688676586,0.44443113234137854
496.110093,17,26,13,2,0,0,1,-0.238391059,497.1173694,C17H26N2O13P,0.7647058823529411,1.5294117647058822,0.11764705882352941,0.058823529411764705,2,495.5561320381145,0.4438679618854735
496.1159085,28,23,2,3,0,2,0,-0.036144212,497.123185,C28H23N3O2S2,0.07142857142857142,0.8214285714285714,0.10714285714285714,0,NA,495.56194104447525,0.4380589555247525
496.1460996,22,27,12,1,0,0,0,-0.102086538,497.1533761,C22H27NO12,0.5454545454545454,1.2272727272727273,0.045454545454545456,0,NA,495.5920984328233,0.4079015671766797
496.1464086,18,30,12,2,0,0,1,-0.097714454,497.153685,C18H30N2O12P,0.6666666666666666,1.6666666666666667,0.1111111111111111,0.05555555555555555,2,495.5924070877911,0.4075929122088837
496.8131821,0,0,0,0,0,0,0,0,497.8204586,NA,NA,NA,NA,NA,NA,496.2584360625444,0.7415639374556235
497.0363733,23,14,13,0,0,0,0,-0.420116592,498.0436498,C23H14O13,0.5652173913043478,0.6086956521739131,0,0,NA,496.4813780452565,0.5186219547434803
497.0445346,19,30,3,0,0,6,0,0.208284839,498.0518111,C19H30O3S6,0.15789473684210525,1.5789473684210527,0,0,NA,496.4895302322761,0.5104697677239187
497.0493378,27,17,5,1,0,1,1,-0.22014109,498.0566143,C27H17NO5SP,0.18518518518518517,0.6296296296296297,0.037037037037037035,0.037037037037037035,1,496.49432806898,0.5056719310200037
497.0495992,0,0,0,0,0,0,0,0,498.0568756,NA,NA,NA,NA,NA,NA,496.4945891770984,0.505410822901581
497.0572788,20,18,15,0,0,0,0,0.029377535,498.0645553,C20H18O15,0.75,0.9,0,0,NA,496.50226020198846,0.497739798011537
497.0725885,24,18,12,0,0,0,0,-0.078120178,498.079865,C24H18O12,0.5,0.75,0,0,NA,496.51755280704066,0.48244719295934146
497.0728977,20,21,12,1,0,0,1,-0.074235072,498.0801741,C20H21NO12P,0.6,1.05,0.05,0.05,1,496.5178616617852,0.48213833821478147
497.0839393,23,18,11,2,0,0,0,-0.313836883,498.0912157,C23H18N2O11,0.4782608695652174,0.782608695652174,0.08695652173913043,0,NA,496.528890932636,0.4711090673640115
497.08423,19,21,11,3,0,0,1,-0.272946164,498.0915065,C19H21N3O11P,0.5789473684210527,1.105263157894737,0.15789473684210525,0.05263157894736842,3,496.5291813080378,0.47081869196222215
497.0927196,0,0,0,0,0,0,0,0,498.099996,NA,NA,NA,NA,NA,NA,496.53766142847456,0.4623385715254358
497.0932067,34,14,3,2,0,0,0,-0.081998523,498.1004832,C34H14N2O3,0.08823529411764706,0.4117647058823529,0.058823529411764705,0,NA,496.5381479845744,0.46185201542562027
497.0936618,21,22,14,0,0,0,0,0.034489824,498.1009382,C21H22O14,0.6666666666666666,1.0476190476190477,0,0,NA,496.53860257640565,0.46139742359434877
497.0940875,17,25,14,1,0,0,1,-0.195545613,498.1013639,C17H25NO14P,0.8235294117647058,1.4705882352941178,0.058823529411764705,0.058823529411764705,1,496.53902780106523,0.46097219893476904
497.1090056,25,22,11,0,0,0,0,-0.141531316,498.116282,C25H22O11,0.44,0.88,0,0,NA,496.55392924338145,0.44607075661855333
497.1125161,22,26,11,0,0,1,0,-0.423299414,498.1197925,C22H26O11S,0.5,1.1818181818181819,0,0,NA,496.5574358235258,0.44256417647420676
497.1301575,22,26,13,0,0,0,0,-0.186859803,498.137434,C22H26O13,0.5909090909090909,1.1818181818181819,0,0,NA,496.575057524981,0.4249424750190087
497.1454596,26,26,10,0,0,0,0,-0.279028888,498.1527361,C26H26O10,0.38461538461538464,1,0,0,NA,496.5903425385194,0.4096574614806059
497.1457818,22,29,10,1,0,0,1,-0.301257762,498.1530582,C22H29NO10P,0.45454545454545453,1.3181818181818181,0.045454545454545456,0.045454545454545456,1,496.59066437874804,0.4093356212519552
497.1664654,23,30,12,0,0,0,0,-0.03091275,498.1737418,C23H30O12,0.5217391304347826,1.3043478260869565,0,0,NA,496.61132488325546,0.3886751167445368
497.1668025,19,33,12,1,0,0,1,-0.083216961,498.174079,C19H33NO12P,0.631578947368421,1.736842105263158,0.05263157894736842,0.05263157894736842,1,496.6116616068466,0.3883383931533899
497.1819469,27,30,9,0,0,0,0,-0.483332326,498.1892233,C27H30O9,0.3333333333333333,1.1111111111111112,0,0,NA,496.6267890964743,0.37321090352571673
497.2027199,24,34,11,0,0,0,0,0.232072029,498.2099963,C24H34O11,0.4583333333333333,1.4166666666666667,0,0,NA,496.64753890115685,0.35246109884315047
497.239116,25,38,10,0,0,0,0,0.21079594,498.2463924,C25H38O10,0.4,1.52,0,0,NA,496.6838943609465,0.31610563905348954
497.2395256,21,41,10,1,0,0,1,0.012944492,498.2468021,C21H41NO10P,0.47619047619047616,1.9523809523809523,0.047619047619047616,0.047619047619047616,1,496.68430350358346,0.3156964964165354
497.2754919,26,42,9,0,0,0,0,0.229960424,498.2827684,C26H42O9,0.34615384615384615,1.6153846153846154,0,0,NA,496.7202296432916,0.2797703567084113
497.2758984,22,45,9,1,0,0,1,0.038474678,498.2831749,C22H45NO9P,0.4090909090909091,2.0454545454545454,0.045454545454545456,0.045454545454545456,1,496.72063568939006,0.2793643106099353
497.3119431,27,46,8,0,0,0,0,0.098023563,498.3192196,C27H46O8,0.2962962962962963,1.7037037037037037,0,0,NA,496.75664014155603,0.24335985844396646
498.0312468,22,13,13,1,0,0,0,0.333169198,499.0385232,C22H13NO13,0.5909090909090909,0.5909090909090909,0.045454545454545456,0,NA,497.47514066061865,0.5248593393813508
498.0524212,19,17,15,1,0,0,0,0.242870129,499.0596977,C19H17NO15,0.7894736842105263,0.8947368421052632,0.05263157894736842,0,NA,497.4962914170945,0.5037085829055172
498.0676876,23,17,12,1,0,0,0,0.22242371,499.074964,C23H17NO12,0.5217391304347826,0.7391304347826086,0.043478260869565216,0,NA,497.5115407704958,0.4884592295042012
498.0680229,23,17,12,1,0,0,0,-0.449585913,499.0752994,C23H17NO12,0.5217391304347826,0.7391304347826086,0.043478260869565216,0,NA,497.51187569609687,0.48812430390313466
498.0793789,14,31,10,1,0,2,2,-0.391043365,499.0866554,C14H31NO10S2P2,0.7142857142857143,2.2142857142857144,0.07142857142857142,0.14285714285714285,0.5,497.5232190158858,0.4767809841142139
498.0924493,38,13,1,1,0,0,0,-0.023505739,499.0997258,C38H13NO,0.02631578947368421,0.34210526315789475,0.02631578947368421,0,NA,497.5362748213604,0.4637251786396064
498.1041637,24,21,11,1,0,0,0,0.040883367,499.1114401,C24H21NO11,0.4583333333333333,0.875,0.041666666666666664,0,NA,497.54797614095673,0.4520238590432655
498.1154843,23,21,10,3,0,0,0,-0.133862112,499.1227607,C23H21N3O10,0.43478260869565216,0.9130434782608695,0.13043478260869565,0,NA,497.5592841002736,0.44071589972639913
498.125079,21,25,13,1,0,0,0,0.469708188,499.1323554,C21H25NO13,0.6190476190476191,1.1904761904761905,0.047619047619047616,0,NA,497.5688680867459,0.4311319132540916
498.8385148,16,4,9,0,0,5,0,0.180934117,499.8457913,C16H4O9S5,0.5625,0.25,0,0,NA,498.281507257958,0.718492742041974
498.8388987,0,0,0,0,0,0,0,0,499.8461752,NA,NA,NA,NA,NA,NA,498.2818907292919,0.718109270708112
498.9155208,16,20,2,0,0,8,0,0.185226256,499.9227973,C16H20O2S8,0.125,1.25,0,0,NA,498.35842727237053,0.641572727629466
499.0148712,14,16,16,2,0,1,0,-0.190439439,500.0221477,C14H16N2O16S,1.1428571428571428,1.1428571428571428,0.14285714285714285,0,NA,498.4576667368263,0.5423332631737026
499.0152284,22,12,14,0,0,0,0,0.400517835,500.0225048,C22H12O14,0.6363636363636364,0.5454545454545454,0,0,NA,498.4580235379736,0.5419764620264118
499.0303424,0,0,0,0,0,0,0,0,500.0376188,NA,NA,NA,NA,NA,NA,498.47312066154615,0.5268793384538526
499.0365307,19,16,16,0,0,0,0,0.054541912,500.0438072,C19H16O16,0.8421052631578947,0.8421052631578947,0,0,NA,498.4793020516351,0.5206979483648979
499.041228,16,22,14,0,0,0,2,-0.050160652,500.0485045,C16H22O14P2,0.875,1.375,0,0.125,0,498.48399410658794,0.516005893412057
499.0415147,0,0,0,0,0,0,0,0,500.0487912,NA,NA,NA,NA,NA,NA,498.48428048645616,0.5157195135438428
499.0516279,23,16,13,0,0,0,0,0.37249386,500.0589043,C23H16O13,0.5652173913043478,0.6956521739130435,0,0,NA,498.49438239396676,0.5056176060332405
499.0519913,23,16,13,0,0,0,0,-0.354203799,500.0592677,C23H16O13,0.5652173913043478,0.6956521739130435,0,0,NA,498.494745388191,0.5052546118089936
499.0626986,0,0,0,0,0,0,0,0,500.0699751,NA,NA,NA,NA,NA,NA,498.5054407323242,0.49455926767581104
499.0630849,22,16,12,2,0,0,0,-0.074745051,500.0703614,C22H16N2O12,0.5454545454545454,0.7272727272727273,0.09090909090909091,0,NA,498.50582660097814,0.49417339902186086
499.0728008,20,20,15,0,0,0,0,0.285294922,500.0800773,C20H20O15,0.75,1,0,0,NA,498.51553165211743,0.48446834788256865
499.0875717,37,12,1,2,0,0,0,0.229650503,500.0948482,C37H12N2O,0.02702702702702703,0.32432432432432434,0.05405405405405406,0,NA,498.53028605879854,0.46971394120146215
499.0880367,24,20,12,0,0,0,0,0.325885074,500.0953131,C24H20O12,0.5,0.8333333333333334,0,0,NA,498.53075053957537,0.4692494604246349
499.0903222,0,0,0,0,0,0,0,0,500.0975986,NA,NA,NA,NA,NA,NA,498.53303348756566,0.4669665124343396
499.0991268,0,0,0,0,0,0,0,0,500.1064032,NA,NA,NA,NA,NA,NA,498.54182825627066,0.4581717437293378
499.0997042,19,23,11,3,0,0,1,0.079931307,500.1069806,C19H23N3O11P,0.5789473684210527,1.2105263157894737,0.15789473684210525,0.05263157894736842,3,498.54240501154067,0.4575949884593342
499.1092582,21,24,14,0,0,0,0,0.141620058,500.1165346,C21H24O14,0.6666666666666666,1.1428571428571428,0,0,NA,498.5519483434589,0.4480516565411108
499.1246906,25,24,11,0,0,0,0,-0.210782862,500.131967,C25H24O11,0.44,0.96,0,0,NA,498.5673635115032,0.4326364884968257
499.1305137,18,28,16,0,0,0,0,-0.110505603,500.1377901,C18H28O16,0.8888888888888888,1.5555555555555556,0,0,NA,498.5731801093777,0.42681989062231196
499.1456766,22,28,13,0,0,0,0,0.07591026,500.152953,C22H28O13,0.5909090909090909,1.2727272727272727,0,0,NA,498.58832607834813,0.4116739216518681
499.1610814,26,28,10,0,0,0,0,-0.221334449,500.1683578,C26H28O10,0.38461538461538464,1.0769230769230769,0,0,NA,498.6037136772108,0.3962863227891944
499.1616115,27,32,5,0,0,2,0,0.452264278,500.1688879,C27H32O5S2,0.18518518518518517,1.1851851851851851,0,0,NA,498.6042431852964,0.3957568147035886
499.1669269,19,32,15,0,0,0,0,-0.165905339,500.1742033,C19H32O15,0.7894736842105263,1.6842105263157894,0,0,NA,498.6095526500733,0.3904473499267169
499.1716131,0,0,0,0,0,0,0,0,500.1788896,NA,NA,NA,NA,NA,NA,498.6142336174205,0.38576638257950435
499.1821755,23,32,12,0,0,0,0,-0.150803928,500.1894519,C23H32O12,0.5217391304347826,1.391304347826087,0,0,NA,498.62478422335033,0.375215776649668
499.1824883,19,35,12,1,0,0,1,-0.154248283,500.1897647,C19H35NO12P,0.631578947368421,1.8421052631578947,0.05263157894736842,0.05263157894736842,1,498.625096674075,0.3749033259250041
499.1974373,27,32,9,0,0,0,0,-0.162154677,500.2047137,C27H32O9,0.3333333333333333,1.1851851851851851,0,0,NA,498.64002898188807,0.3599710181119349
499.2032682,20,36,14,0,0,0,0,-0.077642843,500.2105447,C20H36O14,0.7,1.8,0,0,NA,498.6458533710531,0.3541466289469213
499.2184633,24,36,11,0,0,0,0,0.044398091,500.2257398,C24H36O11,0.4583333333333333,1.5,0,0,NA,498.66103150406866,0.33896849593133993
499.2337765,28,36,8,0,0,0,0,-0.069556849,500.2410529,C28H36O8,0.2857142857142857,1.2857142857142858,0,0,NA,498.6763276052127,0.3236723947873088
499.239501,21,40,13,0,0,0,0,0.227683607,500.2467775,C21H40O13,0.6190476190476191,1.9047619047619047,0,0,NA,498.6820457131849,0.31795428681510884
499.2548415,25,40,10,0,0,0,0,0.058994234,500.262118,C25H40O10,0.4,1.6,0,0,NA,498.69736908384556,0.3026309161544418
499.269861,0,0,0,0,0,0,0,0,500.2771374,NA,NA,NA,NA,NA,NA,498.71237181293765,0.28762818706235294
499.2702568,29,40,7,0,0,0,0,-0.259160578,500.2775333,C29H40O7,0.2413793103448276,1.3793103448275863,0,0,NA,498.71276717098385,0.28723282901614766
499.2910693,26,44,9,0,0,0,0,0.374317271,500.2983457,C26H44O9,0.34615384615384615,1.6923076923076923,0,0,NA,498.73355643156043,0.26644356843956984
499.3063549,30,44,6,0,0,0,0,0.3152821,500.3136314,C30H44O6,0.2,1.4666666666666666,0,0,NA,498.74882496352285,0.2511750364771501
499.3640898,28,52,7,0,0,0,0,-0.124461595,500.3713663,C28H52O7,0.25,1.8571428571428572,0,0,NA,498.80649539621777,0.19350460378223033
500.0466809,35,7,2,3,0,0,0,-0.261260362,501.0539574,C35H7N3O2,0.05714285714285714,0.2,0.08571428571428572,0,NA,499.4883243088975,0.5116756911024822
500.0470733,22,15,13,1,0,0,0,-0.020409453,501.0543498,C22H15NO13,0.5909090909090909,0.6818181818181818,0.045454545454545456,0,NA,499.4887162707402,0.5112837292597874
500.0831887,0,0,0,0,0,0,0,0,501.0904651,NA,NA,NA,NA,NA,NA,499.5247913439619,0.4752086560380917
500.083639,23,19,12,1,0,0,0,-0.380002055,501.0909155,C23H19NO12,0.5217391304347826,0.8260869565217391,0.043478260869565216,0,NA,499.5252411411529,0.47475885884711033
500.0940382,0,0,0,0,0,0,0,0,501.1013146,NA,NA,NA,NA,NA,NA,499.53562872931326,0.46437127068674044
500.1191697,16,27,13,3,0,1,0,0.023643543,501.1264461,C16H27N3O13S,0.8125,1.6875,0.1875,0,NA,499.5607321672559,0.43926783274412173
500.1200207,24,23,11,1,0,0,0,-0.372222981,501.1272971,C24H23NO11,0.4583333333333333,0.9583333333333334,0.041666666666666664,0,NA,499.5615822170217,0.4384177829783198
500.1310937,23,23,10,3,0,0,0,-0.05224453,501.1383702,C23H23N3O10,0.43478260869565216,1,0.13043478260869565,0,NA,499.57264285281093,0.4273571471890705
500.1596974,22,31,10,1,0,1,0,-0.214842322,501.1669739,C22H31NO10S,0.45454545454545453,1.4090909090909092,0.045454545454545456,0,NA,499.601214613664,0.39878538633598737
500.2722053,0,0,0,0,0,0,0,0,501.2794817,NA,NA,NA,NA,NA,NA,499.71359688633777,0.2864031136622316
500.2726457,0,0,0,0,0,0,0,0,501.2799221,NA,NA,NA,NA,NA,NA,499.7140367945832,0.285963205416806
500.7910716,0,0,0,0,0,0,0,0,501.798348,NA,NA,NA,NA,NA,NA,500.23188381559186,0.768116184408143
501.0311314,22,14,14,0,0,0,0,-0.104973564,502.0384079,C22H14O14,0.6363636363636364,0.6363636363636364,0,0,NA,500.47167556267453,0.5283244373254661
501.0422414,21,14,13,2,0,0,0,0.140840371,502.0495178,C21H14N2O13,0.6190476190476191,0.6666666666666666,0.09523809523809523,0,NA,500.4827731571493,0.5172268428506754
501.0466617,22,17,11,1,0,0,1,-0.031412984,502.0539382,C22H17NO11P,0.5,0.7727272727272727,0.045454545454545456,0.045454545454545456,1,500.48718852140286,0.5128114785971434
501.0522153,19,18,16,0,0,0,0,-0.014486663,502.0594918,C19H18O16,0.8421052631578947,0.9473684210526315,0,0,NA,500.4927359202035,0.5072640797965278
501.0673931,23,18,13,0,0,0,0,0.141632334,502.0746696,C23H18O13,0.5652173913043478,0.782608695652174,0,0,NA,500.5078967725364,0.4921032274635877
501.0785819,22,18,12,2,0,0,0,0.230510351,502.0858583,C22H18N2O12,0.5454545454545454,0.8181818181818182,0.09090909090909091,0,NA,500.51907307902235,0.48092692097765166
501.0791025,18,21,12,3,0,0,1,-0.186826714,502.086379,C18H21N3O12P,0.6666666666666666,1.1666666666666667,0.16666666666666666,0.05555555555555555,3,500.5195930977157,0.48040690228430094
501.0877921,0,0,0,0,0,0,0,0,502.0950685,NA,NA,NA,NA,NA,NA,500.52827299483073,0.4717270051692708
501.088358,20,22,15,0,0,0,0,0.469249864,502.0956344,C20H22O15,0.75,1.1,0,0,NA,500.5288382629418,0.4711617370581962
501.1037271,24,22,12,0,0,0,0,0.244276354,502.1110035,C24H22O12,0.5,0.9166666666666666,0,0,NA,500.5441902016674,0.45580979833260926
501.109816,17,26,17,0,0,0,0,-0.185327044,502.1170925,C17H26O17,1,1.5294117647058822,0,0,NA,500.55027230274726,0.4497276972527402
501.1149527,23,22,11,2,0,0,0,0.259672879,502.1222292,C23H22N2O11,0.4782608695652174,0.9565217391304348,0.08695652173913043,0,NA,500.55540326706216,0.4445967329378391
501.1248202,21,26,14,0,0,0,0,0.316452826,502.1320966,C21H26O14,0.6666666666666666,1.2380952380952381,0,0,NA,500.5652597489235,0.43474025107650505
501.1402645,25,26,11,0,0,0,0,-0.058359227,502.147541,C25H26O11,0.44,1.04,0,0,NA,500.5806868036801,0.4193131963198766
501.1406718,21,29,11,1,0,0,1,-0.249861683,502.1479482,C21H29NO11P,0.5238095238095238,1.380952380952381,0.047619047619047616,0.047619047619047616,1,500.5810936488853,0.41890635111468555
501.1461138,18,30,16,0,0,0,0,-0.010620166,502.1533902,C18H30O16,0.8888888888888888,1.6666666666666667,0,0,NA,500.5865295722995,0.4134704277004744
501.1607907,0,0,0,0,0,0,0,0,502.1680671,NA,NA,NA,NA,NA,NA,500.60119008394184,0.3988099160581555
501.1634409,23,36,6,0,0,1,2,0.13052602,502.1707173,C23H36O6SP2,0.2608695652173913,1.565217391304348,0,0.08695652173913043,0,500.6038373247049,0.39616267529510196
501.176758,26,30,10,0,0,0,0,-0.273276232,502.1840344,C26H30O10,0.38461538461538464,1.1538461538461537,0,0,NA,500.617139554712,0.38286044528797447
501.177062,22,33,10,1,0,0,1,-0.25913438,502.1843384,C22H33NO10P,0.45454545454545453,1.5,0.045454545454545456,0.045454545454545456,1,500.6174432152629,0.38255678473711896
501.1824746,19,34,15,0,0,0,0,0.038567982,502.189751,C19H34O15,0.7894736842105263,1.7894736842105263,0,0,NA,500.6228497715054,0.37715022849459956
501.1977746,23,34,12,0,0,0,0,-0.048735779,502.205051,C23H34O12,0.5217391304347826,1.4782608695652173,0,0,NA,500.6381326873887,0.36186731261130944
501.2130923,27,34,9,0,0,0,0,-0.171351831,502.2203687,C27H34O9,0.3333333333333333,1.2592592592592593,0,0,NA,500.6534332835081,0.34656671649190685
501.213355,23,37,9,1,0,0,1,-0.074952071,502.2206314,C23H37NO9P,0.391304347826087,1.608695652173913,0.043478260869565216,0.043478260869565216,1,500.65369569017486,0.34630430982514326
501.2191719,0,0,0,0,0,0,0,0,502.2264483,NA,NA,NA,NA,NA,NA,500.65950609497236,0.34049390502764254
501.2340811,24,38,11,0,0,0,0,0.108451653,502.2413576,C24H38O11,0.4583333333333333,1.5833333333333333,0,0,NA,500.6743986472265,0.32560135277350355
501.2344348,20,41,11,1,0,0,1,0.023697321,502.2417113,C20H41NO11P,0.55,2.05,0.05,0.05,1,500.67475195228184,0.32524804771816207
501.2495803,28,38,8,0,0,0,0,-0.375432218,502.2568568,C28H38O8,0.2857142857142857,1.3571428571428572,0,0,NA,500.68988054068126,0.3101194593187415
501.2566583,0,0,0,0,0,0,0,0,502.2639347,NA,NA,NA,NA,NA,NA,500.69695063732325,0.3030493626767452
501.2706221,25,42,10,0,0,0,0,-0.200968978,502.2778985,C25H42O10,0.4,1.68,0,0,NA,500.71089884521945,0.2891011547805533
501.2858374,29,42,7,0,0,0,0,-0.119806747,502.2931139,C29H42O7,0.2413793103448276,1.4482758620689655,0,0,NA,500.7260971556795,0.27390284432050294
501.3071017,26,46,9,0,0,0,0,-0.388428115,502.3143782,C26H46O9,0.34615384615384615,1.7692307692307692,0,0,NA,500.74733771177216,0.25266228822783887
501.3221299,30,46,6,0,0,0,0,0.065419841,502.3294063,C30H46O6,0.2,1.5333333333333334,0,0,NA,500.7623491311498,0.23765086885020992
502.0264028,21,13,14,1,0,0,0,-0.149251921,503.0336792,C21H13NO14,0.6666666666666666,0.6190476190476191,0.047619047619047616,0,NA,501.465835633738,0.5341643662620186
502.0409605,17,17,13,3,0,1,0,-0.058289209,503.048237,C17H17N3O13S,0.7647058823529411,1,0.17647058823529413,0,NA,501.4803770784801,0.5196229215198969
502.0627976,22,17,13,1,0,0,0,-0.167853236,503.0700741,C22H17NO13,0.5909090909090909,0.7727272727272727,0.045454545454545456,0,NA,501.5021897949792,0.4978102050208122
502.06324,18,20,13,2,0,0,1,-0.428753259,503.0705164,C18H20N2O13P,0.7222222222222222,1.1111111111111112,0.1111111111111111,0.05555555555555555,2,501.5026317009914,0.497368299008599
502.0737799,21,17,12,3,0,0,0,0.331203158,503.0810564,C21H17N3O12,0.5714285714285714,0.8095238095238095,0.14285714285714285,0,NA,501.51315983204483,0.48684016795516527
